latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
50.3534,11.7104,326.3,1,1,2023-08-18,1220,Aqua,MODIS,81,61.03,298.5,19.8,D,0
50.3622,11.707,310.1,1,1,2023-08-18,1220,Aqua,MODIS,48,61.03,298,4.8,D,0
50.4448,12.0564,315.9,1,1,2023-08-18,1220,Aqua,MODIS,69,61.03,300.1,8.4,D,0
50.2281,10.5382,310.5,1.1,1,2023-08-18,1220,Aqua,MODIS,37,61.03,298.1,4.9,D,0
50.2256,10.5237,324.7,1.1,1,2023-08-18,1220,Aqua,MODIS,79,61.03,300.7,19.5,D,0
51.7354,11.9564,315,1,1,2023-08-18,1220,Aqua,MODIS,64,61.03,298.9,5.6,D,0
51.756,11.3554,312.2,1,1,2023-08-18,1220,Aqua,MODIS,58,61.03,298.6,5.4,D,0
51.4592,6.7397,304.9,1.1,1,2023-08-18,2043,Terra,MODIS,62,61.03,292.6,5.9,N,2
51.369,6.7046,322.8,1.1,1,2023-08-18,2043,Terra,MODIS,100,61.03,292.8,22.2,N,2
51.4943,6.7349,308.9,1.1,1,2023-08-18,2043,Terra,MODIS,54,61.03,293.1,7.9,N,2
52.1583,10.3965,305.2,1,1,2023-08-18,2043,Terra,MODIS,63,61.03,293.1,5.9,N,2
52.1494,10.3996,312.4,1,1,2023-08-18,2043,Terra,MODIS,85,61.03,292.7,10.6,N,2
53.1374,8.6832,302.7,1,1,2023-08-18,2044,Terra,MODIS,51,61.03,279,7.1,N,2
51.4791,6.7361,305.9,1.2,1.1,2023-08-19,0151,Aqua,MODIS,26,61.03,290.5,7.4,N,2
51.3707,6.7148,310.5,1.2,1.1,2023-08-19,0151,Aqua,MODIS,80,61.03,288.7,13.3,N,2
52.1561,10.414,302.8,1,1,2023-08-19,0151,Aqua,MODIS,51,61.03,291.4,5.3,N,2
51.481,6.7195,327.6,1.2,1.1,2023-08-19,0151,Aqua,MODIS,100,61.03,290.8,31.3,N,2
52.1529,10.4033,319.5,1.1,1,2023-08-19,1013,Terra,MODIS,43,61.03,301.3,9.7,D,2
53.8184,11.5764,314.5,1.1,1,2023-08-19,1013,Terra,MODIS,64,61.03,298.1,7.8,D,0
53.5793,11.5441,315.5,1.1,1,2023-08-19,1013,Terra,MODIS,70,61.03,296,10.5,D,0
53.5076,11.089,311.4,1.1,1,2023-08-19,1013,Terra,MODIS,40,61.03,296.1,6.1,D,2
52.5438,11.4069,314.6,1.1,1.1,2023-08-19,1013,Terra,MODIS,67,61.03,298.3,7.7,D,0
50.1109,10.9178,312.7,1.2,1.1,2023-08-19,1014,Terra,MODIS,62,61.03,297.4,7.1,D,0
51.9271,10.8991,312.7,1.1,1.1,2023-08-19,1014,Terra,MODIS,53,61.03,298.1,5.5,D,0
51.7839,11.5901,313.4,1.2,1.1,2023-08-19,1014,Terra,MODIS,47,61.03,298.1,5,D,0
51.7809,11.6064,314.9,1.2,1.1,2023-08-19,1014,Terra,MODIS,55,61.03,298.1,6.6,D,0
51.3146,11.1602,312.3,1.2,1.1,2023-08-19,1014,Terra,MODIS,55,61.03,298.3,7,D,0
50.359,11.7288,308.3,1.3,1.1,2023-08-19,1014,Terra,MODIS,42,61.03,296.5,5,D,0
50.2253,10.5323,311.5,1.2,1.1,2023-08-19,1014,Terra,MODIS,53,61.03,298.3,6.6,D,0
49.5618,9.7733,321.2,1.1,1.1,2023-08-19,1014,Terra,MODIS,74,61.03,302.1,11.2,D,0
47.9562,9.117,318.1,1.1,1.1,2023-08-19,1015,Terra,MODIS,72,61.03,299.9,11.6,D,0
48.2109,9.011,317.7,1.1,1.1,2023-08-19,1015,Terra,MODIS,71,61.03,300.1,12.5,D,2
51.4876,6.7031,303.5,1.6,1.2,2023-08-19,2124,Terra,MODIS,53,61.03,290.7,10.7,N,2
52.1611,10.4152,304,2,1.4,2023-08-20,0233,Aqua,MODIS,58,61.03,289.2,17.9,N,2
52.16,10.4065,300.8,2,1.4,2023-08-20,0233,Aqua,MODIS,33,61.03,289.2,13.5,N,2
51.5225,6.2241,310.7,1.9,1.3,2023-08-20,1054,Terra,MODIS,61,61.03,295,15,D,0
51.5166,6.2495,308.7,1.9,1.3,2023-08-20,1054,Terra,MODIS,54,61.03,295.3,11.1,D,0
49.3519,6.7345,314.7,2.3,1.5,2023-08-20,1055,Terra,MODIS,54,61.03,297.1,23.2,D,2
49.3546,6.7308,313,2.3,1.5,2023-08-20,1055,Terra,MODIS,62,61.03,297,22,D,2
49.3474,6.7605,313.4,2.3,1.5,2023-08-20,1055,Terra,MODIS,64,61.03,297,23.3,D,2
49.3493,6.7552,314.4,2.3,1.5,2023-08-20,1205,Aqua,MODIS,44,61.03,299,20.4,D,2
49.0116,9.2536,313.7,1.8,1.3,2023-08-20,1205,Aqua,MODIS,49,61.03,298.5,10.3,D,0
53.9101,13.2968,310.7,1,1,2023-08-20,1206,Aqua,MODIS,51,61.03,298.2,5.6,D,0
53.3698,12.3206,316.7,1.1,1,2023-08-20,1206,Aqua,MODIS,67,61.03,300.7,11.2,D,0
54.1618,12.2137,315.3,1.1,1,2023-08-20,1206,Aqua,MODIS,70,61.03,296.9,11.2,D,0
53.3914,12.4456,319.6,1.1,1,2023-08-20,1206,Aqua,MODIS,62,61.03,300.8,11.7,D,0
52.3449,7.2739,312.9,1.7,1.3,2023-08-20,1206,Aqua,MODIS,65,61.03,297.3,14.9,D,0
53.4003,12.4412,330.4,1.1,1,2023-08-20,1206,Aqua,MODIS,84,61.03,301.6,24.9,D,0
51.5352,13.937,320.2,1.1,1,2023-08-20,1206,Aqua,MODIS,71,61.03,300.5,10.8,D,0
51.523,13.8638,328.1,1.1,1,2023-08-20,1206,Aqua,MODIS,77,61.03,299.1,20.1,D,0
51.5319,13.8599,322.8,1.1,1,2023-08-20,1206,Aqua,MODIS,39,61.03,299.8,12.8,D,0
51.7206,13.9229,317.9,1,1,2023-08-20,1206,Aqua,MODIS,66,61.03,298,9.8,D,0
51.7182,13.9082,325.9,1,1,2023-08-20,1206,Aqua,MODIS,79,61.03,299.4,18.7,D,0
52.534,13.1123,314.4,1.1,1,2023-08-20,1206,Aqua,MODIS,55,61.03,299.6,5.6,D,0
52.1548,10.4162,317.1,1.3,1.1,2023-08-20,1206,Aqua,MODIS,58,61.03,300.5,10.7,D,2
52.1512,10.3981,320.2,1.3,1.1,2023-08-20,1206,Aqua,MODIS,74,61.03,300.7,15,D,2
51.3661,6.6955,310.6,2,1.4,2023-08-20,1206,Aqua,MODIS,0,61.03,291.3,13.6,D,2
53.0612,13.0598,314.6,1.1,1,2023-08-20,1206,Aqua,MODIS,57,61.03,300,7.2,D,0
53.2297,13.6767,316.9,1,1,2023-08-20,1206,Aqua,MODIS,44,61.03,299.1,9,D,0
52.9918,12.2055,318,1.1,1,2023-08-20,1206,Aqua,MODIS,41,61.03,297.6,10.9,D,0
52.989,12.1896,321.9,1.1,1,2023-08-20,1206,Aqua,MODIS,60,61.03,300.1,15.4,D,0
52.9932,12.1824,320.8,1.1,1,2023-08-20,1206,Aqua,MODIS,70,61.03,300,13.5,D,0
53.0022,12.1779,320.5,1.1,1,2023-08-20,1206,Aqua,MODIS,69,61.03,298.3,13.2,D,0
49.355,6.7445,303.6,1.7,1.3,2023-08-20,2026,Terra,MODIS,56,61.03,292.7,12,N,2
51.4916,6.7329,304.1,1.5,1.2,2023-08-20,2027,Terra,MODIS,58,61.03,291.8,10.8,N,2
51.3688,6.7124,303.5,1.5,1.2,2023-08-20,2027,Terra,MODIS,55,61.03,291.7,10.7,N,2
52.1539,10.4092,302,1.1,1,2023-08-20,2027,Terra,MODIS,20,61.03,290.1,6,N,2
51.4874,6.7121,302.1,1.5,1.2,2023-08-20,2027,Terra,MODIS,47,61.03,291.1,8.5,N,2
53.1387,8.6873,301.3,1.2,1.1,2023-08-20,2027,Terra,MODIS,39,61.03,290,6.8,N,2
51.4846,6.7226,303.7,1.6,1.3,2023-08-21,0137,Aqua,MODIS,56,61.03,289.4,12.8,N,2
53.1348,8.6878,326.6,1.1,1.1,2023-08-21,0957,Terra,MODIS,62,61.03,303.2,24.5,D,2
53.1367,8.6713,312.9,1.1,1.1,2023-08-21,0957,Terra,MODIS,48,61.03,298.3,9.2,D,2
51.3639,6.7187,317.7,1.2,1.1,2023-08-21,0957,Terra,MODIS,59,61.03,298.9,13.2,D,2
51.3657,6.701,314,1.2,1.1,2023-08-21,0957,Terra,MODIS,0,61.03,296.4,8.7,D,2
49.3567,6.737,319.5,1.2,1.1,2023-08-21,0958,Terra,MODIS,28,61.03,302.8,11.4,D,2
49.3549,6.753,320.7,1.2,1.1,2023-08-21,0958,Terra,MODIS,52,61.03,301.7,12.3,D,2
48.258,12.6322,317.5,1.1,1,2023-08-21,0958,Terra,MODIS,54,61.03,300.2,9.4,D,0
48.0822,9.8076,316.5,1,1,2023-08-21,0958,Terra,MODIS,53,61.03,300.9,5.5,D,2
50.0227,8.8006,316.6,1,1,2023-08-21,0958,Terra,MODIS,36,61.03,304.1,8.5,D,2
48.6004,13.1638,317.8,1.1,1,2023-08-21,0958,Terra,MODIS,66,61.03,299.3,11,D,0
51.3612,6.7069,322.8,1,1,2023-08-21,1247,Aqua,MODIS,72,61.03,303.6,13.8,D,2
49.4585,7.1564,311.6,1,1,2023-08-21,1247,Aqua,MODIS,16,61.03,297.9,4.2,D,2
49.353,6.7397,326.8,1,1,2023-08-21,1247,Aqua,MODIS,63,61.03,305.4,17.5,D,2
51.4824,6.7112,324.4,1,1,2023-08-21,1247,Aqua,MODIS,13,61.03,305.1,15.3,D,2
52.1559,10.4024,322.5,1.3,1.1,2023-08-21,1248,Aqua,MODIS,77,61.03,299.3,17.9,D,2
51.498,6.7431,303.4,1.1,1.1,2023-08-21,2107,Terra,MODIS,30,61.03,291.5,6,N,2
49.3548,6.7436,310.5,1.1,1,2023-08-21,2107,Terra,MODIS,80,61.03,293.6,10.3,N,2
49.3531,6.7292,308,1.1,1,2023-08-21,2107,Terra,MODIS,73,61.03,293,8.3,N,2
51.3637,6.707,309.4,1.1,1.1,2023-08-21,2107,Terra,MODIS,77,61.03,291.6,10.8,N,2
51.4591,6.7383,303.4,1.1,1.1,2023-08-21,2107,Terra,MODIS,55,61.03,291.1,6.6,N,2
51.487,6.7301,303.9,1.1,1.1,2023-08-21,2107,Terra,MODIS,28,61.03,291.5,6.1,N,2
51.4852,6.7143,316.5,1.1,1.1,2023-08-21,2107,Terra,MODIS,93,61.03,291.6,16.4,N,2
49.3545,6.7403,302.8,1.2,1.1,2023-08-22,0219,Aqua,MODIS,52,61.03,290.7,7.1,N,2
49.2441,6.8509,311.4,1.5,1.2,2023-08-22,1039,Terra,MODIS,40,61.03,297.6,10,D,2
49.3515,6.7369,314,1.5,1.2,2023-08-22,1039,Terra,MODIS,28,61.03,299.9,11.8,D,2
51.3606,6.7032,301.6,2.4,1.5,2023-08-22,2010,Terra,MODIS,43,61.03,289.2,18.9,N,2
51.3646,6.7075,304.1,2.4,1.5,2023-08-22,2010,Terra,MODIS,58,61.03,289.9,23.3,N,2
52.1597,10.407,316,1.3,1.1,2023-08-23,0941,Terra,MODIS,68,61.03,297.5,13.7,D,2
51.364,6.7015,312.6,1.9,1.3,2023-08-23,0941,Terra,MODIS,0,61.03,297.1,13.8,D,2
49.3597,6.7507,315,1.8,1.3,2023-08-23,0941,Terra,MODIS,51,61.03,300.3,17.4,D,2
49.3526,6.7436,316.5,1.8,1.3,2023-08-23,0941,Terra,MODIS,28,61.03,300.9,18.1,D,2
49.2435,6.8564,318.8,1.1,1.1,2023-08-23,1232,Aqua,MODIS,65,61.03,294.5,14.2,D,2
48.9835,12.187,328.5,1,1,2023-08-23,1232,Aqua,MODIS,81,61.03,305.4,15.5,D,2
48.4306,7.8968,316.5,1.1,1,2023-08-23,1232,Aqua,MODIS,38,61.03,303.1,6.5,D,0
49.2408,6.8413,320.6,1.1,1.1,2023-08-23,1232,Aqua,MODIS,65,61.03,292.6,16.5,D,2
49.4202,7.1619,309,1.1,1,2023-08-23,1232,Aqua,MODIS,53,61.03,293.3,6,D,0
49.812,9.0282,327.1,1,1,2023-08-23,1232,Aqua,MODIS,80,61.03,300.1,21.1,D,2
49.8099,9.0145,316.9,1,1,2023-08-23,1232,Aqua,MODIS,65,61.03,301.4,10.3,D,0
50.9005,10.9629,364.2,1,1,2023-08-23,1233,Aqua,MODIS,100,61.03,303.3,92.6,D,0
53.3507,12.0268,310.2,1.1,1.1,2023-08-23,1233,Aqua,MODIS,42,61.03,296.7,5.4,D,0
51.3608,6.7067,322.7,1.1,1,2023-08-23,1233,Aqua,MODIS,76,61.03,303.1,15,D,2
53.1387,11.5511,305.4,1.1,1,2023-08-23,1233,Aqua,MODIS,19,61.03,291.3,4.5,D,0
52.6678,8.9948,308,1,1,2023-08-23,1233,Aqua,MODIS,11,61.03,294.6,4.7,D,0
52.6389,12.1531,323.5,1.1,1.1,2023-08-23,1233,Aqua,MODIS,76,61.03,299.5,18.7,D,0
52.0283,8.7011,308.6,1,1,2023-08-23,1233,Aqua,MODIS,29,61.03,295.9,3.3,D,0
50.0488,7.3291,321.3,1.1,1,2023-08-23,1233,Aqua,MODIS,76,61.03,301.3,14.5,D,0
50.0493,7.2191,308.2,1.1,1,2023-08-23,1233,Aqua,MODIS,28,61.03,297.1,4.7,D,0
50.0793,7.112,312.7,1.1,1,2023-08-23,1233,Aqua,MODIS,62,61.03,296.8,8.4,D,0
50.3112,7.3155,319.4,1.1,1,2023-08-23,1233,Aqua,MODIS,58,61.03,302.5,7.6,D,0
50.8935,10.9801,345.1,1,1,2023-08-23,1233,Aqua,MODIS,93,61.03,301.6,45.6,D,0
50.8916,10.9659,363.7,1,1,2023-08-23,1233,Aqua,MODIS,100,61.03,304.4,90.6,D,0
50.9024,10.977,332.4,1,1,2023-08-23,1233,Aqua,MODIS,85,61.03,300.2,24.8,D,0
49.3572,6.747,305.5,1,1,2023-08-23,2050,Terra,MODIS,64,61.03,290.4,7.3,N,2
52.2086,8.0421,300.8,1,1,2023-08-23,2051,Terra,MODIS,34,61.03,288.5,5,N,2
51.3659,6.7047,318.9,1,1,2023-08-23,2051,Terra,MODIS,98,61.03,291.7,17.6,N,2
51.4808,6.722,311.8,1,1,2023-08-23,2051,Terra,MODIS,61,61.03,291.3,9.9,N,2
51.4917,6.7327,303.1,1,1,2023-08-23,2051,Terra,MODIS,53,61.03,291.6,5.5,N,2
51.4875,6.7045,312.1,1,1,2023-08-23,2051,Terra,MODIS,84,61.03,290.3,11.4,N,2
52.1523,10.3982,306.3,1.1,1,2023-08-23,2051,Terra,MODIS,68,61.03,288.9,9.5,N,2
51.3676,6.7079,308.1,1,1,2023-08-24,0204,Aqua,MODIS,74,61.03,287,10,N,2
53.1351,8.6805,308.3,1,1,2023-08-24,0204,Aqua,MODIS,74,61.03,287.4,10.5,N,2
53.1328,8.695,300.5,1,1,2023-08-24,0204,Aqua,MODIS,29,61.03,287.8,5.7,N,2
52.1605,10.4073,301.8,1.1,1,2023-08-24,0204,Aqua,MODIS,44,61.03,286.6,7.3,N,2
51.4883,6.7123,307.8,1,1,2023-08-24,0204,Aqua,MODIS,73,61.03,288.7,8.9,N,2
51.4863,6.7264,314.1,1,1,2023-08-24,0204,Aqua,MODIS,88,61.03,288.9,13.3,N,2
54.0052,9.2309,306,1.1,1,2023-08-24,1021,Terra,MODIS,34,61.03,293.1,4.1,D,0
54.5805,8.9543,309.1,1,1,2023-08-24,1021,Terra,MODIS,46,61.03,295.6,6.1,D,0
54.1852,9.942,307.8,1.1,1,2023-08-24,1021,Terra,MODIS,50,61.03,293.1,6.6,D,0
54.0548,9.9222,309,1.1,1,2023-08-24,1021,Terra,MODIS,59,61.03,294.8,5.9,D,0
54.0194,9.204,309.4,1.1,1,2023-08-24,1021,Terra,MODIS,57,61.03,294,6.6,D,0
53.6236,9.9036,306.9,1.1,1.1,2023-08-24,1021,Terra,MODIS,37,61.03,293.4,3.4,D,2
53.1345,8.6893,305.9,1.1,1,2023-08-24,1021,Terra,MODIS,39,61.03,278.3,7.5,D,2
52.577,12.6725,308.9,2.1,1.4,2023-08-24,1137,Aqua,MODIS,42,61.03,294.3,13.6,D,0
51.4861,6.7147,300.3,2,1.4,2023-08-25,0246,Aqua,MODIS,24,61.03,287.6,12.9,N,2
48.7937,11.8323,310.8,1.1,1,2023-08-25,1218,Aqua,MODIS,63,61.03,290.4,7.5,D,0
51.3686,6.7072,306.2,1.2,1.1,2023-08-26,0150,Aqua,MODIS,67,61.03,286.5,12.5,N,2
53.4199,12.2476,317,1,1,2023-08-26,1004,Terra,MODIS,56,61.03,293.9,11.6,D,0
52.5285,11.4277,308.9,1,1,2023-08-26,1005,Terra,MODIS,64,61.03,294.7,6.8,D,2
52.5141,11.2825,306.5,1,1,2023-08-26,1005,Terra,MODIS,62,61.03,292.6,6,D,0
52.5119,11.297,308.6,1,1,2023-08-26,1005,Terra,MODIS,66,61.03,293.2,7.4,D,0
51.7108,11.6684,307.9,1,1,2023-08-26,1005,Terra,MODIS,57,61.03,295.2,5.4,D,0
52.2071,8.0497,304,1,1,2023-08-26,1005,Terra,MODIS,25,61.03,292.4,4.4,D,2
51.5148,12.0597,308.2,1.1,1,2023-08-26,1005,Terra,MODIS,58,61.03,294.2,5.8,D,0
51.0357,11.887,328.4,1.1,1,2023-08-26,1005,Terra,MODIS,85,61.03,292.7,26.9,D,0
51.3709,6.7021,315.2,1.1,1,2023-08-26,1005,Terra,MODIS,56,61.03,293.1,10.1,D,2
51.3691,6.7173,321.1,1.1,1,2023-08-26,1005,Terra,MODIS,80,61.03,296.4,16.5,D,2
52.5349,11.4459,305.7,1,1,2023-08-26,1005,Terra,MODIS,44,61.03,293.5,4.9,D,0
51.3659,6.4267,305.1,1.2,1.1,2023-08-26,1300,Aqua,MODIS,33,61.03,292.2,4,D,2
49.3574,6.7472,300.3,1.2,1.1,2023-08-26,2115,Terra,MODIS,23,61.03,285.9,8,N,2
51.4857,6.7107,308.2,1.3,1.1,2023-08-26,2115,Terra,MODIS,74,61.03,287,13.9,N,2
51.4851,6.7062,311.5,1.6,1.2,2023-08-27,1046,Terra,MODIS,0,61.03,290.2,16.3,D,2
52.1536,10.4031,301.6,1.3,1.1,2023-08-27,2018,Terra,MODIS,43,61.03,284.7,9.6,N,2
51.4845,6.7201,304.7,1.9,1.3,2023-08-27,2018,Terra,MODIS,61,61.03,285.3,21.7,N,2
51.4828,6.7249,306.2,1.7,1.3,2023-08-28,0135,Aqua,MODIS,67,61.03,283.6,21.3,N,2
51.4857,6.7202,311.6,1.7,1.3,2023-08-28,0135,Aqua,MODIS,71,61.03,284.1,27.4,N,2
53.1369,8.6817,314.1,1.3,1.1,2023-08-28,0948,Terra,MODIS,53,61.03,291.5,18.1,D,2
53.1351,8.7013,303,1.3,1.1,2023-08-28,0948,Terra,MODIS,41,61.03,288.8,6.5,D,2
53.1351,8.6851,304.2,1.1,1,2023-08-28,1246,Aqua,MODIS,0,61.03,287.1,5.5,D,2
53.1379,8.686,307.5,1.1,1.1,2023-08-29,0216,Aqua,MODIS,72,61.03,279.1,13.9,N,2
51.3711,6.7128,301.9,1.1,1,2023-08-29,0217,Aqua,MODIS,45,61.03,272.3,8.3,N,2
49.3475,6.7346,303,2.3,1.5,2023-08-30,0933,Terra,MODIS,51,61.03,288.9,12.8,D,2
47.8624,9.3261,301.7,1.1,1,2023-08-30,1230,Aqua,MODIS,49,61.03,289,4.7,D,0
47.8602,9.3126,300.7,1.1,1,2023-08-30,1230,Aqua,MODIS,41,61.03,287.4,4,D,0
48.435,7.893,306,1.1,1.1,2023-08-30,1230,Aqua,MODIS,55,61.03,294.2,4.3,D,0
48.9379,8.3745,305.8,1.1,1,2023-08-30,1230,Aqua,MODIS,29,61.03,293.5,4.8,D,2
49.8117,9.0146,327.7,1,1,2023-08-30,1231,Aqua,MODIS,85,61.03,295.3,25.3,D,0
51.3642,6.7134,301,1,1,2023-08-31,0202,Aqua,MODIS,36,61.03,282.5,7.3,N,2
53.1364,8.6845,302.6,1,1,2023-08-31,0202,Aqua,MODIS,50,61.03,283.3,8.3,N,2
51.4853,6.708,305.1,1,1,2023-08-31,0202,Aqua,MODIS,60,61.03,282.8,8.8,N,2
51.4833,6.7224,303.3,1,1,2023-08-31,0202,Aqua,MODIS,55,61.03,282.7,7.7,N,2
53.8798,11.5621,306,1.1,1,2023-08-31,1012,Terra,MODIS,35,61.03,291.1,6.2,D,0
51.4846,6.7172,305.6,1.6,1.2,2023-08-31,2123,Terra,MODIS,65,61.03,279.4,18.8,N,2
52.1543,10.3954,311.7,2.4,1.5,2023-08-31,2123,Terra,MODIS,83,61.03,282.6,49.9,N,2
48.4515,12.4967,303.7,1.1,1,2023-09-01,1216,Aqua,MODIS,57,61.03,285.1,5.8,D,0
53.1377,8.677,300.5,1.2,1.1,2023-09-01,2026,Terra,MODIS,28,61.03,285.1,8.2,N,2
53.1333,8.6925,302.8,1.1,1.1,2023-09-02,0147,Aqua,MODIS,51,61.03,279.8,10.4,N,2
51.3657,6.7233,300.7,1.3,1.1,2023-09-02,0148,Aqua,MODIS,32,61.03,279.1,9.3,N,2
51.3676,6.7053,304.5,1.3,1.1,2023-09-02,0148,Aqua,MODIS,60,61.03,278.2,12.4,N,2
53.1361,8.6913,309.1,1.1,1.1,2023-09-02,0956,Terra,MODIS,39,61.03,294.6,8.4,D,2
48.4291,12.6703,304.8,1.1,1,2023-09-02,0957,Terra,MODIS,45,61.03,293.3,3.8,D,0
48.336,12.828,308.9,1.1,1,2023-09-02,0957,Terra,MODIS,62,61.03,294.4,6.7,D,0
48.0877,9.8065,311.3,1,1,2023-09-02,0957,Terra,MODIS,65,61.03,297.7,5.8,D,2
48.4369,13.3331,308.4,1.1,1,2023-09-02,0957,Terra,MODIS,60,61.03,295.1,6.3,D,2
49.353,6.7385,313.7,1.2,1.1,2023-09-02,0957,Terra,MODIS,51,61.03,297.7,10.1,D,2
49.2433,6.8516,314.5,1.1,1,2023-09-02,1258,Aqua,MODIS,43,61.03,298.8,8.8,D,2
49.3462,6.7335,320.5,1.1,1,2023-09-02,1258,Aqua,MODIS,73,61.03,300.2,14.3,D,2
53.5172,9.8955,312.5,1.6,1.3,2023-09-02,1259,Aqua,MODIS,47,61.03,298.2,15.7,D,2
49.3495,6.7325,310.9,1.1,1,2023-09-02,2106,Terra,MODIS,81,61.03,289.8,11.7,N,2
52.1744,14.638,317.1,1,1,2023-09-04,0133,Aqua,MODIS,94,61.03,284.5,17.8,N,2
52.1764,14.6235,310.7,1,1,2023-09-04,0133,Aqua,MODIS,81,61.03,284.6,12.5,N,2
52.1684,14.6277,317.5,1,1,2023-09-04,0939,Terra,MODIS,76,61.03,297.7,12.2,D,2
51.6054,7.0269,305.4,1.9,1.3,2023-09-04,0940,Terra,MODIS,57,61.03,291.6,9.8,D,2
49.3435,6.7516,316.7,1,1,2023-09-04,1243,Aqua,MODIS,60,61.03,302.3,7.9,D,2
49.3523,6.7483,316.7,1,1,2023-09-04,1243,Aqua,MODIS,31,61.03,302.8,8.2,D,2
49.3414,6.738,315.6,1,1,2023-09-04,1243,Aqua,MODIS,44,61.03,300.9,6.9,D,2
52.155,10.4091,319.5,1.2,1.1,2023-09-04,1244,Aqua,MODIS,75,61.03,302.7,14.1,D,2
51.5987,7.019,324.9,1,1,2023-09-04,1244,Aqua,MODIS,81,61.03,294.5,19.3,D,2
