latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
51.49551,6.74221,337.58,0.53,0.42,2023-01-18,1242,N,VIIRS,n,2,282.49,4.9,D,2
53.12511,8.70123,337.29,0.43,0.46,2023-01-18,1242,N,VIIRS,n,2,275.88,3.29,D,2
53.12281,8.70148,337.45,0.44,0.46,2023-01-18,1242,N,VIIRS,n,2,276.12,3.47,D,2
52.1638,10.43172,298.07,0.42,0.45,2023-01-19,0054,N,VIIRS,n,2,271.05,0.78,N,2
52.16063,10.41832,322.33,0.42,0.45,2023-01-19,0054,N,VIIRS,n,2,273.77,2.04,N,2
52.16113,10.41207,297.66,0.42,0.45,2023-01-19,0054,N,VIIRS,n,2,270.42,2.24,N,2
52.15744,10.40496,329.1,0.42,0.45,2023-01-19,0054,N,VIIRS,n,2,273.27,2.24,N,2
52.15324,10.40408,321.8,0.42,0.45,2023-01-19,0054,N,VIIRS,n,2,271.69,2.99,N,0
52.15375,10.39785,309.98,0.42,0.45,2023-01-19,0054,N,VIIRS,n,2,273.26,2.76,N,0
51.59483,8.33281,295.66,0.5,0.49,2023-01-19,0054,N,VIIRS,n,2,270.54,1.11,N,2
51.51981,6.96991,296.16,0.58,0.52,2023-01-19,0054,N,VIIRS,n,2,274.4,1.77,N,2
51.50289,6.72497,300.07,0.59,0.53,2023-01-19,0054,N,VIIRS,n,2,275.96,1.06,N,3
51.49798,6.72435,295.01,0.59,0.53,2023-01-19,0054,N,VIIRS,n,2,273.15,1.06,N,3
51.48409,6.70506,335,0.59,0.53,2023-01-19,0054,N,VIIRS,n,2,275.24,6.36,N,2
51.48367,6.71377,302.41,0.59,0.53,2023-01-19,0054,N,VIIRS,n,2,272.52,2.25,N,2
51.48325,6.72244,300.91,0.59,0.53,2023-01-19,0054,N,VIIRS,n,2,272.03,2.25,N,2
51.36882,6.70967,327.23,0.59,0.53,2023-01-19,0054,N,VIIRS,n,2,274.76,2.5,N,2
51.36924,6.70095,305.36,0.59,0.53,2023-01-19,0054,N,VIIRS,n,2,274.64,5.76,N,2
51.36391,6.70903,319.12,0.59,0.53,2023-01-19,0054,N,VIIRS,n,2,272.15,2.5,N,2
51.36805,6.70425,341.06,0.59,0.53,2023-01-19,0054,N,VIIRS,n,2,276.76,8.71,N,2
52.17139,14.62765,297.08,0.54,0.68,2023-01-19,0234,N,VIIRS,n,2,267.81,0.72,N,0
52.16538,10.4319,302.51,0.38,0.59,2023-01-19,0234,N,VIIRS,n,2,270.99,0.72,N,2
52.15883,10.41334,317.61,0.38,0.59,2023-01-19,0234,N,VIIRS,n,2,270.72,2.04,N,2
52.15558,10.404,345.1,0.38,0.59,2023-01-19,0234,N,VIIRS,n,2,275.28,3.46,N,2
52.1507,10.39981,323.7,0.38,0.59,2023-01-19,0234,N,VIIRS,n,2,271.2,3.46,N,0
51.3673,6.70904,317.41,0.59,0.53,2023-01-19,0235,N,VIIRS,n,2,274.8,4.47,N,2
52.17548,14.61472,326.85,0.34,0.56,2023-01-19,1043,N,VIIRS,n,2,273.11,1.52,D,0
52.17171,14.61555,326.38,0.47,0.48,2023-01-19,1223,N,VIIRS,n,2,276.15,3.12,D,0
53.13574,8.67869,317.14,0.4,0.6,2023-01-20,0035,N,VIIRS,n,2,273.5,1.95,N,2
53.13013,8.67827,295.99,0.4,0.6,2023-01-20,0035,N,VIIRS,n,2,271.09,0.92,N,2
52.39853,12.49885,295.39,0.54,0.51,2023-01-20,0035,N,VIIRS,n,2,269.37,0.86,N,0
52.31546,10.24612,295.56,0.34,0.56,2023-01-20,0035,N,VIIRS,n,2,268.73,0.8,N,2
52.15823,10.40177,321.46,0.33,0.55,2023-01-20,0035,N,VIIRS,n,2,256.41,1.06,N,2
52.15804,10.40675,301.11,0.33,0.55,2023-01-20,0035,N,VIIRS,n,2,255.23,1.06,N,0
52.15305,10.40123,311.5,0.33,0.55,2023-01-20,0035,N,VIIRS,n,2,247.49,0.98,N,0
49.35803,6.74963,299.03,0.46,0.64,2023-01-20,0036,N,VIIRS,n,2,271.68,1.39,N,2
52.31616,10.25175,312.53,0.5,0.49,2023-01-20,0215,N,VIIRS,n,2,269.34,1.06,N,2
52.3183,10.23862,296.13,0.49,0.49,2023-01-20,0215,N,VIIRS,n,2,269.41,0.87,N,2
52.31471,10.25227,306.79,0.5,0.49,2023-01-20,0215,N,VIIRS,n,2,268.9,2.37,N,2
52.16168,10.41365,298.87,0.51,0.49,2023-01-20,0215,N,VIIRS,n,2,269.43,1.88,N,2
52.15513,10.40068,336.8,0.51,0.49,2023-01-20,0215,N,VIIRS,n,2,272.18,3.84,N,2
52.15325,10.40762,311.58,0.51,0.49,2023-01-20,0215,N,VIIRS,n,2,268.65,3.03,N,0
52.15092,10.39764,317.53,0.51,0.49,2023-01-20,0215,N,VIIRS,n,2,269.38,3.84,N,0
52.16076,10.41433,302.17,0.51,0.49,2023-01-20,0216,N,VIIRS,n,2,269.52,1.56,N,2
52.15839,10.40434,296.26,0.51,0.49,2023-01-20,0216,N,VIIRS,n,2,268.6,4.48,N,2
52.15418,10.4013,336.96,0.51,0.49,2023-01-20,0216,N,VIIRS,n,2,271.96,4.48,N,0
52.14997,10.39826,310.58,0.51,0.49,2023-01-20,0216,N,VIIRS,n,2,267.9,1.75,N,0
52.15016,10.40007,328.57,0.39,0.36,2023-01-20,1204,N,VIIRS,n,2,277.96,3.83,D,0
52.15425,10.40446,335.17,0.39,0.36,2023-01-20,1204,N,VIIRS,n,2,280.83,6.05,D,0
52.16241,10.41636,310.62,0.53,0.67,2023-01-21,0016,N,VIIRS,n,2,270.29,2.27,N,2
52.15611,10.40834,304.64,0.53,0.67,2023-01-21,0016,N,VIIRS,n,2,268.06,3.05,N,0
51.48848,6.70306,297.68,0.75,0.77,2023-01-21,0016,N,VIIRS,n,2,270.97,2.18,N,2
51.48744,6.69767,295.26,0.75,0.77,2023-01-21,0016,N,VIIRS,n,2,270.65,1.6,N,0
51.4878,6.70936,296.97,0.75,0.77,2023-01-21,0016,N,VIIRS,n,2,270.92,1.6,N,2
51.48056,6.70982,299.2,0.75,0.77,2023-01-21,0016,N,VIIRS,n,2,269.75,2.88,N,2
51.45957,6.73411,296.35,0.75,0.77,2023-01-21,0016,N,VIIRS,n,2,268.51,1.14,N,0
51.36418,6.70959,300.68,0.75,0.77,2023-01-21,0016,N,VIIRS,n,2,270.26,2.47,N,2
52.46569,7.31582,318.39,0.42,0.38,2023-01-21,0157,N,VIIRS,n,2,272.09,1.41,N,2
51.52022,6.97282,296.81,0.42,0.38,2023-01-21,0157,N,VIIRS,n,2,272.89,0.68,N,2
51.51902,6.97182,311.86,0.42,0.38,2023-01-21,0157,N,VIIRS,n,2,273.43,0.82,N,2
51.49689,6.74173,316.32,0.42,0.38,2023-01-21,0157,N,VIIRS,n,2,273.91,1.82,N,2
51.49355,6.7401,305.42,0.42,0.38,2023-01-21,0157,N,VIIRS,n,2,272.32,1.02,N,2
51.4902,6.73847,310.59,0.42,0.38,2023-01-21,0157,N,VIIRS,n,2,271.64,1.02,N,2
51.48797,6.71177,314.41,0.42,0.38,2023-01-21,0157,N,VIIRS,n,2,274.46,1.69,N,2
51.48574,6.70429,324.6,0.42,0.38,2023-01-21,0157,N,VIIRS,n,2,273.96,3.16,N,2
51.48463,6.71014,337.3,0.42,0.38,2023-01-21,0157,N,VIIRS,n,2,276.02,3.78,N,2
51.48239,6.72186,326.15,0.42,0.38,2023-01-21,0157,N,VIIRS,n,2,274.04,1.22,N,2
51.48351,6.716,305.77,0.42,0.38,2023-01-21,0157,N,VIIRS,n,2,272,3.78,N,2
51.4824,6.70266,323.14,0.42,0.38,2023-01-21,0157,N,VIIRS,n,2,272.31,3.16,N,2
51.47905,6.72024,296.11,0.42,0.38,2023-01-21,0157,N,VIIRS,n,2,269.45,1.22,N,0
51.46119,6.73714,318.43,0.42,0.38,2023-01-21,0157,N,VIIRS,n,2,270.5,2.8,N,2
51.36615,6.70983,326.13,0.42,0.38,2023-01-21,0157,N,VIIRS,n,2,276.23,1.8,N,2
51.36727,6.70399,316.98,0.42,0.38,2023-01-21,0157,N,VIIRS,n,2,276.19,2.76,N,2
51.3628,6.70821,296.91,0.42,0.38,2023-01-21,0157,N,VIIRS,n,2,270.88,1.8,N,0
53.9119,9.20532,315.51,0.41,0.37,2023-01-28,0125,N,VIIRS,n,2,272.43,1.38,N,0
53.5227,9.90547,319.09,0.4,0.37,2023-01-28,0125,N,VIIRS,n,2,269,2.64,N,2
53.51937,9.90417,321.46,0.4,0.37,2023-01-28,0125,N,VIIRS,n,2,266.53,3.01,N,2
52.46688,13.5019,334.2,0.39,0.36,2023-01-28,0125,N,VIIRS,n,2,276.78,12.3,N,0
52.46589,13.50755,325.71,0.39,0.36,2023-01-28,0125,N,VIIRS,n,2,269.75,5.34,N,0
52.46362,13.50036,333.04,0.39,0.36,2023-01-28,0125,N,VIIRS,n,2,274.61,12.3,N,0
52.46262,13.50602,323.89,0.39,0.36,2023-01-28,0125,N,VIIRS,n,2,271.12,5.34,N,0
52.17043,14.62353,327.35,0.41,0.37,2023-01-28,0125,N,VIIRS,n,2,271.02,5.52,N,0
52.17261,14.61184,318.83,0.41,0.37,2023-01-28,0125,N,VIIRS,n,2,273.3,2.03,N,0
53.90777,9.20927,309.37,0.57,0.69,2023-01-28,0305,N,VIIRS,n,2,268.74,3.13,N,0
53.91314,9.20906,306.67,0.57,0.69,2023-01-28,0305,N,VIIRS,n,2,271.41,2.27,N,0
51.3666,6.70996,338.76,0.46,0.47,2023-01-28,1255,N,VIIRS,n,2,280.08,5.86,D,2
51.48201,6.72286,333.5,0.47,0.47,2023-01-28,1255,N,VIIRS,n,2,277.54,3.51,D,0
51.51778,6.96735,300.66,0.42,0.46,2023-01-29,0107,N,VIIRS,n,2,268.82,1.66,N,2
51.50193,6.72798,305.02,0.43,0.46,2023-01-29,0107,N,VIIRS,n,2,275.91,1.69,N,3
51.49768,6.72712,305.93,0.43,0.46,2023-01-29,0107,N,VIIRS,n,2,271.38,1.15,N,2
51.49245,6.739,302.01,0.43,0.46,2023-01-29,0107,N,VIIRS,n,2,271.9,1.52,N,2
51.48632,6.70553,314,0.43,0.46,2023-01-29,0107,N,VIIRS,n,2,272.18,1.42,N,2
51.48585,6.7119,306.47,0.43,0.46,2023-01-29,0107,N,VIIRS,n,2,272.01,1.42,N,2
51.48537,6.71823,304.03,0.43,0.46,2023-01-29,0107,N,VIIRS,n,2,271.17,1.36,N,2
51.48206,6.70466,317.34,0.43,0.46,2023-01-29,0107,N,VIIRS,n,2,270.89,1.28,N,2
51.48158,6.71102,297.09,0.43,0.46,2023-01-29,0107,N,VIIRS,n,2,268.9,1.28,N,2
51.48111,6.71734,317.03,0.43,0.46,2023-01-29,0107,N,VIIRS,n,2,270.41,2.32,N,2
51.48435,6.70582,332.81,0.43,0.46,2023-01-29,0107,N,VIIRS,n,2,274.32,4.6,N,2
51.48384,6.71216,306.21,0.43,0.46,2023-01-29,0107,N,VIIRS,n,2,270.78,2.22,N,2
51.48335,6.71848,317.69,0.43,0.46,2023-01-29,0107,N,VIIRS,n,2,271.71,2.22,N,2
51.36913,6.7083,303.98,0.43,0.46,2023-01-29,0107,N,VIIRS,n,2,273.91,2.01,N,2
51.36487,6.70746,352,0.43,0.46,2023-01-29,0107,N,VIIRS,n,2,275.52,9.63,N,2
51.29766,7.01093,306.26,0.42,0.45,2023-01-29,0107,N,VIIRS,n,2,270.76,1.35,N,2
52.15513,10.40159,302.93,0.5,0.66,2023-01-29,0247,N,VIIRS,n,2,271.84,1.49,N,2
51.4917,6.73454,317.34,0.39,0.59,2023-01-29,0247,N,VIIRS,n,2,272,2.38,N,2
51.48671,6.71104,304.47,0.39,0.59,2023-01-29,0247,N,VIIRS,n,2,272.28,1.2,N,2
51.48507,6.7162,300.19,0.39,0.59,2023-01-29,0247,N,VIIRS,n,2,270.39,1.2,N,2
51.48344,6.72135,295.47,0.39,0.59,2023-01-29,0247,N,VIIRS,n,2,270.55,0.91,N,2
51.48338,6.70195,341.77,0.39,0.59,2023-01-29,0247,N,VIIRS,n,2,273.05,4.79,N,2
51.48176,6.70704,296.35,0.39,0.59,2023-01-29,0247,N,VIIRS,n,2,270.34,1.2,N,2
49.24364,6.84949,295.61,0.47,0.64,2023-01-29,0248,N,VIIRS,n,2,269.71,0.73,N,2
49.3595,6.75083,329.03,0.45,0.39,2023-01-29,1235,N,VIIRS,n,2,278.76,5.08,D,2
52.16424,10.42083,299.51,0.49,0.48,2023-01-30,0048,N,VIIRS,n,2,274.6,1.18,N,2
52.1602,10.41274,321.79,0.49,0.48,2023-01-30,0048,N,VIIRS,n,2,274.43,4.64,N,2
52.15974,10.42003,300.6,0.49,0.48,2023-01-30,0048,N,VIIRS,n,2,273.43,1.18,N,2
52.15616,10.40468,309.23,0.49,0.48,2023-01-30,0048,N,VIIRS,n,2,273.88,2.91,N,2
52.16394,10.41517,316.1,0.49,0.48,2023-01-30,0048,N,VIIRS,n,2,275.12,3.25,N,2
52.15994,10.40712,301.07,0.49,0.48,2023-01-30,0048,N,VIIRS,n,2,272.99,2.2,N,2
52.15944,10.41438,310.19,0.49,0.48,2023-01-30,0048,N,VIIRS,n,2,273.68,2.3,N,2
52.15544,10.40634,313.23,0.49,0.48,2023-01-30,0048,N,VIIRS,n,2,273.97,2.2,N,2
52.15143,10.39831,297.03,0.49,0.48,2023-01-30,0048,N,VIIRS,n,2,272.89,1.27,N,0
53.5118,10.03368,301.19,0.41,0.61,2023-01-31,0028,N,VIIRS,n,2,275.57,0.87,N,2
53.50975,10.03721,299.17,0.41,0.6,2023-01-31,0028,N,VIIRS,n,2,274.03,0.66,N,2
52.16325,10.41608,312.22,0.39,0.59,2023-01-31,0029,N,VIIRS,n,2,275.2,1.83,N,2
52.15799,10.40396,328.1,0.39,0.59,2023-01-31,0029,N,VIIRS,n,2,275.63,3.09,N,2
52.15258,10.39776,298.77,0.39,0.59,2023-01-31,0029,N,VIIRS,n,2,274.9,1.68,N,0
52.15244,10.40359,314.85,0.39,0.59,2023-01-31,0029,N,VIIRS,n,2,274.28,1.8,N,0
51.36423,6.70547,300.72,0.55,0.68,2023-01-31,0029,N,VIIRS,n,2,269.94,2.63,N,2
53.51359,10.03878,298.31,0.39,0.44,2023-01-31,0209,N,VIIRS,n,2,275.44,0.94,N,2
53.50978,10.03618,311.14,0.39,0.44,2023-01-31,0209,N,VIIRS,n,2,274.76,0.94,N,2
52.15856,10.41199,329.02,0.44,0.46,2023-01-31,0209,N,VIIRS,n,2,275.33,1.69,N,2
52.1561,10.40318,331.96,0.44,0.46,2023-01-31,0209,N,VIIRS,n,2,276.49,5.19,N,2
52.15456,10.40929,296.25,0.44,0.46,2023-01-31,0209,N,VIIRS,n,2,274.19,1.69,N,0
52.1521,10.40048,316.84,0.44,0.46,2023-01-31,0209,N,VIIRS,n,2,275.96,2.61,N,0
52.46593,7.31573,300.71,0.51,0.41,2023-01-31,0209,N,VIIRS,n,2,274.25,1.04,N,2
51.49471,6.73905,323.22,0.51,0.41,2023-01-31,0210,N,VIIRS,n,2,277.45,2.64,N,2
51.49109,6.73701,312.36,0.51,0.41,2023-01-31,0210,N,VIIRS,n,2,276.15,2.03,N,2
51.48852,6.71176,298.32,0.51,0.41,2023-01-31,0210,N,VIIRS,n,2,276.17,1.73,N,2
51.48645,6.70269,300.33,0.51,0.41,2023-01-31,0210,N,VIIRS,n,2,274.08,1.09,N,2
51.48491,6.70972,310.51,0.51,0.41,2023-01-31,0210,N,VIIRS,n,2,275.92,1.73,N,2
51.48335,6.71678,319.58,0.51,0.41,2023-01-31,0210,N,VIIRS,n,2,275.56,1.73,N,2
51.48178,6.72385,313.39,0.51,0.41,2023-01-31,0210,N,VIIRS,n,2,274.72,2.17,N,0
51.48283,6.70066,331.52,0.51,0.41,2023-01-31,0210,N,VIIRS,n,2,275.12,5.06,N,2
51.46106,6.74388,314.04,0.51,0.41,2023-01-31,0210,N,VIIRS,n,2,274.23,1.59,N,2
51.4259,6.74106,295.57,0.51,0.41,2023-01-31,0210,N,VIIRS,n,2,272.53,1.07,N,2
51.36788,6.70836,324.55,0.51,0.41,2023-01-31,0210,N,VIIRS,n,2,279.45,7.14,N,2
51.36426,6.70631,345.43,0.51,0.41,2023-01-31,0210,N,VIIRS,n,2,277.87,7.14,N,2
51.36269,6.71337,299.23,0.51,0.41,2023-01-31,0210,N,VIIRS,n,2,273.03,0.9,N,0
48.51233,10.85252,305.74,0.59,0.52,2023-01-31,0210,N,VIIRS,n,2,271.27,1.52,N,2
48.5092,10.85266,301.19,0.59,0.53,2023-01-31,0210,N,VIIRS,n,2,271.36,1.52,N,2
49.35881,6.75021,310.1,0.57,0.43,2023-01-31,0210,N,VIIRS,n,2,273.37,1.86,N,2
49.355,6.74817,300.35,0.57,0.43,2023-01-31,0210,N,VIIRS,n,2,273.89,1.86,N,2
49.2454,6.84707,311.36,0.39,0.44,2023-01-31,0210,N,VIIRS,n,2,271.31,1.62,N,2
49.24426,6.85205,305.04,0.39,0.44,2023-01-31,0210,N,VIIRS,n,2,272.35,1.24,N,2
53.52043,9.90584,308.25,0.39,0.36,2023-02-02,0131,N,VIIRS,n,2,272.89,1.43,N,2
52.20783,8.04258,300.79,0.39,0.37,2023-02-02,0132,N,VIIRS,n,2,273.38,0.78,N,2
52.20703,8.0483,302.7,0.39,0.37,2023-02-02,0132,N,VIIRS,n,2,273.69,0.78,N,2
53.13461,8.67676,325.16,0.47,0.48,2023-02-02,1121,N,VIIRS,n,2,279.17,2.96,D,2
53.52074,9.90287,327.22,0.42,0.45,2023-02-02,1121,N,VIIRS,n,2,278.76,3.54,D,2
53.52321,9.90531,322.22,0.46,0.47,2023-02-04,0054,N,VIIRS,n,2,273.37,1.33,N,2
53.52371,9.8983,311.28,0.46,0.47,2023-02-04,0054,N,VIIRS,n,2,274.05,2.79,N,3
53.51885,9.90443,302.34,0.46,0.47,2023-02-04,0054,N,VIIRS,n,2,271.16,1.33,N,2
53.14018,8.67764,301.54,0.51,0.49,2023-02-04,0054,N,VIIRS,n,2,270.47,0.97,N,2
53.1356,8.67684,302.05,0.51,0.49,2023-02-04,0054,N,VIIRS,n,2,270.91,2.63,N,2
53.13201,8.67836,307.9,0.51,0.49,2023-02-04,0054,N,VIIRS,n,2,270.2,1.69,N,2
53.87476,9.58196,295.71,0.62,0.54,2023-02-04,0234,N,VIIRS,n,2,272.5,1.17,N,2
53.13234,8.67612,298.81,0.61,0.54,2023-02-04,0234,N,VIIRS,n,2,263.47,2.23,N,2
52.15435,10.40451,321.71,0.38,0.59,2023-02-04,0234,N,VIIRS,n,2,275.2,2.19,N,0
52.16148,14.64904,331.49,0.47,0.48,2023-02-04,1223,N,VIIRS,n,2,273.98,10.42,D,0
52.161,14.64199,332.71,0.47,0.48,2023-02-04,1223,N,VIIRS,n,2,271.57,10.82,D,0
51.36435,6.70913,339.59,0.4,0.37,2023-02-04,1223,N,VIIRS,n,2,282.46,4.55,D,2
51.36768,6.70797,337.01,0.4,0.37,2023-02-04,1223,N,VIIRS,n,2,281.21,5.1,D,2
52.17401,14.62392,305.56,0.44,0.46,2023-02-05,0035,N,VIIRS,n,2,267.73,1.53,N,0
52.16971,14.62306,320.96,0.44,0.46,2023-02-05,0035,N,VIIRS,n,2,267.94,1.53,N,2
52.15968,14.64103,296.86,0.44,0.46,2023-02-05,0035,N,VIIRS,n,2,268.96,0.81,N,0
52.15853,14.64162,295.97,0.44,0.46,2023-02-05,0035,N,VIIRS,n,2,268.33,0.73,N,0
52.16741,10.42925,295.09,0.33,0.55,2023-02-05,0035,N,VIIRS,n,2,268.5,0.45,N,0
52.16264,10.41869,306.79,0.33,0.55,2023-02-05,0035,N,VIIRS,n,2,270.82,1.39,N,0
52.15806,10.40316,329.18,0.33,0.55,2023-02-05,0035,N,VIIRS,n,2,270.38,2.46,N,0
52.15766,10.41315,314.48,0.33,0.55,2023-02-05,0035,N,VIIRS,n,2,267.76,2.79,N,0
52.15287,10.40263,327.22,0.33,0.55,2023-02-05,0035,N,VIIRS,n,2,268.89,1.54,N,0
52.15307,10.39766,302.61,0.33,0.55,2023-02-05,0035,N,VIIRS,n,2,269.56,1.54,N,0
52.17279,14.61363,310.25,0.36,0.58,2023-02-05,0215,N,VIIRS,n,2,271.46,0.87,N,0
52.16645,14.61452,297.76,0.36,0.58,2023-02-05,0215,N,VIIRS,n,2,267.56,0.87,N,2
52.16268,10.41848,309.97,0.51,0.49,2023-02-05,0216,N,VIIRS,n,2,267.34,2.06,N,0
52.15846,10.41546,304.55,0.51,0.49,2023-02-05,0216,N,VIIRS,n,2,264.69,0.97,N,0
52.15611,10.40551,332.18,0.51,0.49,2023-02-05,0216,N,VIIRS,n,2,267.77,4.53,N,0
52.1519,10.4025,323.59,0.51,0.49,2023-02-05,0216,N,VIIRS,n,2,266.54,4.05,N,0
51.36325,10.48451,298.26,0.54,0.51,2023-02-05,0216,N,VIIRS,n,2,269.84,1.26,N,2
48.51035,10.8533,302.9,0.34,0.56,2023-02-05,0216,N,VIIRS,n,2,268.37,0.58,N,2
48.50928,10.85081,299.39,0.34,0.56,2023-02-05,0217,N,VIIRS,n,2,267.57,0.58,N,2
49.34963,6.74965,328.19,0.43,0.38,2023-02-05,1204,N,VIIRS,n,2,280.1,4.23,D,2
49.34856,6.7439,327.11,0.43,0.38,2023-02-05,1204,N,VIIRS,n,2,282.45,4.23,D,2
49.34998,6.74837,328.78,0.43,0.38,2023-02-05,1204,N,VIIRS,n,2,280.86,6.56,D,2
53.14057,8.67426,297.96,0.63,0.72,2023-02-06,0016,N,VIIRS,n,2,264.86,2.57,N,2
53.13382,8.6745,322.35,0.63,0.72,2023-02-06,0016,N,VIIRS,n,2,267.02,2.57,N,2
53.13403,8.68448,301.29,0.63,0.72,2023-02-06,0016,N,VIIRS,n,2,267.45,3.58,N,2
53.139,8.67379,301.04,0.63,0.72,2023-02-06,0016,N,VIIRS,n,2,265.28,1.31,N,2
53.13225,8.67411,317.12,0.63,0.72,2023-02-06,0016,N,VIIRS,n,2,267.1,2.63,N,2
53.13242,8.68403,303,0.62,0.72,2023-02-06,0016,N,VIIRS,n,2,266.91,2.63,N,2
51.48378,6.70482,306.52,0.75,0.77,2023-02-06,0016,N,VIIRS,n,2,270.95,3.26,N,2
51.48415,6.7163,304.33,0.75,0.77,2023-02-06,0016,N,VIIRS,n,2,270.95,3.52,N,2
51.49104,6.73303,295.75,0.75,0.77,2023-02-06,0016,N,VIIRS,n,2,271.13,1.48,N,2
51.48315,6.71069,304.81,0.75,0.77,2023-02-06,0016,N,VIIRS,n,2,270.71,4.3,N,2
51.36688,6.70722,300.14,0.75,0.77,2023-02-06,0016,N,VIIRS,n,2,272.38,2.23,N,2
51.3666,6.70444,301.75,0.75,0.77,2023-02-06,0016,N,VIIRS,n,2,272.91,2.12,N,2
53.87455,9.58608,296.14,0.45,0.39,2023-02-06,0156,N,VIIRS,n,2,271.36,0.84,N,2
53.51212,10.03515,295.18,0.47,0.4,2023-02-06,0157,N,VIIRS,n,2,272.88,0.8,N,2
53.52029,9.90288,319.1,0.47,0.39,2023-02-06,0157,N,VIIRS,n,2,272.03,2.51,N,2
53.48322,9.94932,316.1,0.47,0.4,2023-02-06,0157,N,VIIRS,n,2,271.11,2.22,N,0
53.14017,8.67869,298.72,0.44,0.38,2023-02-06,0157,N,VIIRS,n,2,272.35,0.82,N,2
53.13422,8.68947,320.55,0.44,0.38,2023-02-06,0157,N,VIIRS,n,2,273.83,2.62,N,2
53.13677,8.67681,302.74,0.44,0.38,2023-02-06,0157,N,VIIRS,n,2,272.2,2.02,N,2
53.1321,8.68126,322.81,0.44,0.38,2023-02-06,0157,N,VIIRS,n,2,274.11,2.02,N,2
53.1376,8.67615,317.66,0.44,0.38,2023-02-06,0157,N,VIIRS,n,2,273,2.5,N,2
53.13509,8.68884,318.49,0.44,0.38,2023-02-06,0157,N,VIIRS,n,2,273.7,2.27,N,2
53.13295,8.68062,324.54,0.44,0.38,2023-02-06,0157,N,VIIRS,n,2,274.08,2.27,N,2
53.12489,8.6832,300.6,0.44,0.38,2023-02-06,0157,N,VIIRS,n,2,272.42,0.93,N,3
52.46611,7.31823,295.08,0.42,0.38,2023-02-06,0157,N,VIIRS,n,2,274.01,0.51,N,2
51.505,6.73464,295.08,0.42,0.38,2023-02-06,0157,N,VIIRS,n,2,274.83,1.2,N,2
51.50277,6.72719,323.78,0.42,0.38,2023-02-06,0157,N,VIIRS,n,2,276.72,2.45,N,3
51.50106,6.7258,328.07,0.42,0.38,2023-02-06,0157,N,VIIRS,n,2,279.9,4.29,N,3
51.4944,6.74171,329.67,0.42,0.38,2023-02-06,0157,N,VIIRS,n,2,277,2.8,N,2
51.49106,6.74008,327.19,0.42,0.38,2023-02-06,0157,N,VIIRS,n,2,277.15,2.8,N,2
51.49217,6.73422,305.97,0.42,0.38,2023-02-06,0157,N,VIIRS,n,2,273.95,2.8,N,2
51.48548,6.73096,295.71,0.42,0.38,2023-02-06,0157,N,VIIRS,n,2,275.76,0.9,N,2
51.48545,6.71175,318.45,0.42,0.38,2023-02-06,0157,N,VIIRS,n,2,276.15,2.9,N,2
51.48324,6.72348,297.93,0.42,0.38,2023-02-06,0157,N,VIIRS,n,2,273.63,2.08,N,2
51.48321,6.70428,323.85,0.42,0.38,2023-02-06,0157,N,VIIRS,n,2,276.84,2.9,N,2
51.48211,6.71013,328.51,0.42,0.38,2023-02-06,0157,N,VIIRS,n,2,275.92,2.9,N,2
51.481,6.71599,326.85,0.42,0.38,2023-02-06,0157,N,VIIRS,n,2,274.61,2.08,N,0
51.47989,6.72185,322,0.42,0.38,2023-02-06,0157,N,VIIRS,n,2,274.13,2.08,N,0
51.46208,6.73874,301.64,0.42,0.38,2023-02-06,0157,N,VIIRS,n,2,272.76,0.54,N,2
51.42527,6.74003,325.79,0.42,0.38,2023-02-06,0157,N,VIIRS,n,2,275.01,1.41,N,2
51.36829,6.7056,317.08,0.42,0.38,2023-02-06,0157,N,VIIRS,n,2,277.55,3.47,N,2
51.36718,6.71145,307.95,0.42,0.38,2023-02-06,0157,N,VIIRS,n,2,276.64,3.47,N,2
51.36494,6.70396,329.09,0.42,0.38,2023-02-06,0157,N,VIIRS,n,2,280.6,3.47,N,2
51.36383,6.70982,306.93,0.42,0.38,2023-02-06,0157,N,VIIRS,n,2,276.32,3.47,N,2
51.2952,7.01099,301.21,0.43,0.38,2023-02-06,0157,N,VIIRS,n,2,273.95,1.19,N,2
53.52042,9.90241,312.56,0.39,0.36,2023-02-07,0138,N,VIIRS,n,2,271.79,1.71,N,2
53.13838,8.67359,298.87,0.38,0.36,2023-02-07,0138,N,VIIRS,n,2,272.14,1.73,N,2
53.1366,8.68487,298.63,0.38,0.36,2023-02-07,0138,N,VIIRS,n,2,273.07,1.44,N,2
53.13424,8.67782,329.62,0.38,0.36,2023-02-07,0138,N,VIIRS,n,2,275.71,1.73,N,2
53.1242,8.69755,327.3,0.38,0.36,2023-02-07,0138,N,VIIRS,n,2,272.27,24.64,N,0
53.12597,8.68627,299.6,0.38,0.36,2023-02-07,0138,N,VIIRS,n,2,274.1,0.77,N,2
52.16523,10.43195,296.9,0.4,0.37,2023-02-07,0138,N,VIIRS,n,2,269.99,0.64,N,0
52.16068,10.41759,333.98,0.4,0.37,2023-02-07,0138,N,VIIRS,n,2,275.79,5.09,N,0
52.15841,10.41041,303.97,0.4,0.37,2023-02-07,0138,N,VIIRS,n,2,270.01,1.61,N,0
52.15741,10.41606,307.29,0.4,0.37,2023-02-07,0138,N,VIIRS,n,2,269.25,1.61,N,0
